case_type,image,label,source_image,source_label,box_count
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0202_kaggle_drone_object_detection_train_video19_1774.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0202_kaggle_drone_object_detection_train_video19_1774.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video19_1774.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video19_1774.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0203_kaggle_drone_object_detection_train_video18_1388.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0203_kaggle_drone_object_detection_train_video18_1388.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1388.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1388.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0204_kaggle_drone_object_detection_train_video18_2204.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0204_kaggle_drone_object_detection_train_video18_2204.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2204.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2204.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0205_kaggle_drone_object_detection_train_video18_1568.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0205_kaggle_drone_object_detection_train_video18_1568.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1568.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1568.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0206_kaggle_drone_object_detection_train_video16_339.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0206_kaggle_drone_object_detection_train_video16_339.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_339.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_339.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0207_kaggle_drone_object_detection_train_video18_521.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0207_kaggle_drone_object_detection_train_video18_521.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_521.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_521.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0208_kaggle_drone_object_detection_train_68.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0208_kaggle_drone_object_detection_train_68.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_68.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_68.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0209_kaggle_drone_object_detection_train_video16_360.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0209_kaggle_drone_object_detection_train_video16_360.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_360.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_360.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0210_kaggle_drone_object_detection_train_video16_513.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0210_kaggle_drone_object_detection_train_video16_513.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_513.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_513.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0211_kaggle_drone_object_detection_train_video17_833.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0211_kaggle_drone_object_detection_train_video17_833.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_833.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_833.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0212_kaggle_drone_object_detection_train_video18_1740.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0212_kaggle_drone_object_detection_train_video18_1740.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1740.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1740.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0213_kaggle_drone_object_detection_train_video18_1124.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0213_kaggle_drone_object_detection_train_video18_1124.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1124.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1124.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0214_kaggle_drone_object_detection_train_80.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0214_kaggle_drone_object_detection_train_80.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_80.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_80.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0215_kaggle_drone_object_detection_train_video18_1606.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0215_kaggle_drone_object_detection_train_video18_1606.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1606.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1606.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0216_kaggle_drone_object_detection_train_video18_1622.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0216_kaggle_drone_object_detection_train_video18_1622.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1622.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1622.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0217_kaggle_drone_object_detection_train_video18_1960.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0217_kaggle_drone_object_detection_train_video18_1960.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1960.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1960.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0218_kaggle_drone_object_detection_train_video17_895.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0218_kaggle_drone_object_detection_train_video17_895.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_895.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_895.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0219_kaggle_drone_object_detection_train_video18_1759.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0219_kaggle_drone_object_detection_train_video18_1759.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1759.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1759.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0220_kaggle_drone_object_detection_train_name22.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0220_kaggle_drone_object_detection_train_name22.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_name22.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_name22.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0221_kaggle_drone_object_detection_train_video17_99.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0221_kaggle_drone_object_detection_train_video17_99.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_99.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_99.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0222_kaggle_drone_object_detection_train_video18_542.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0222_kaggle_drone_object_detection_train_video18_542.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_542.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_542.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0223_kaggle_drone_object_detection_train_video18_1597.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0223_kaggle_drone_object_detection_train_video18_1597.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1597.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1597.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0224_kaggle_drone_object_detection_train_video14_153.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0224_kaggle_drone_object_detection_train_video14_153.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video14_153.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video14_153.txt,1
